ACCOUNT_ID,COUNTRY,PRODUCT,MONTH,UNIT_SALES (in Million $),TOTAL_EXPENSE (in Million $),SALESFORCE_EXPENSE (in Million $),ADVERTISEMENT_EXPENSE (in Million $),DIGITAL_EXPENSE (in Million $)
445580,COUNTRY 3,Drug_1,6/1/2018,16.95405386,3.859352671,1.95673455,0.659151891,1.101706506
445580,COUNTRY 3,Drug_1,10/1/2018,12.16830088,0.863045445,0.480142215,-0.825505238,0.043743514
445580,COUNTRY 3,Drug_3,2/1/2014,2.162245933,0.383715988,0.228231786,-0.009374208,0.133892127
445580,COUNTRY 3,Drug_3,3/1/2014,2.162245933,0.876860265,0.483755361,0.121912113,0.330702243
445580,COUNTRY 3,Drug_3,4/1/2014,4.610911622,0.268429806,0.150934786,-0.52509969,0.031993129
445580,COUNTRY 3,Drug_3,5/1/2014,3.255625375,0.111954713,0.067001847,-0.848453063,0.041514669
445580,COUNTRY 3,Drug_3,6/1/2014,4.228824181,2.27472875,0.988557199,0.645742675,0.773951902
445580,COUNTRY 3,Drug_3,7/1/2014,3.255625375,3.011696738,0.725329942,-0.17600169,0.478889551
445580,COUNTRY 3,Drug_3,8/1/2014,3.891718879,0.318475231,0.165391642,-0.596824247,0.014318168
445580,COUNTRY 3,Drug_3,9/1/2014,4.610911622,1.733998966,1.035242786,-0.23277316,0.630042617
445580,COUNTRY 3,Drug_3,10/1/2014,3.262245933,2.118510851,1.038150572,-0.056530747,0.220042133
445580,COUNTRY 3,Drug_3,11/1/2014,4.610911622,0.2869158,0.155550506,-0.422764305,0.106943812
445580,COUNTRY 3,Drug_3,12/1/2014,3.891718879,1.202352269,0.198340625,-0.00600902,0.225170512
445580,COUNTRY 3,Drug_3,1/1/2015,3.891718879,1.721793168,0.397311993,0.366978775,0.591870931
445580,COUNTRY 3,Drug_3,2/1/2015,25.25562537,3.466274986,2.009070033,0.740087268,0.762938631
445580,COUNTRY 3,Drug_3,3/1/2015,10.36231864,2.676584373,0.795883145,0.257930372,0.667457223
445580,COUNTRY 3,Drug_3,4/1/2015,8.009427217,5.09987358,2.276820603,1.158006192,1.497164484
445580,COUNTRY 3,Drug_3,5/1/2015,9.379340889,3.020285076,0.792539554,0.852905006,0.928360447
445580,COUNTRY 3,Drug_3,6/1/2015,10.90124201,2.288790603,0.853737854,-0.702011298,0.062346369
445580,COUNTRY 3,Drug_3,7/1/2015,10.90124201,2.296660231,0.942924314,0.432444438,0.640752302
445580,COUNTRY 3,Drug_3,8/1/2015,8.009427217,3.682278884,1.907564174,-0.252313374,0.62123789
445580,COUNTRY 3,Drug_3,9/1/2015,10.36231864,2.930667375,1.014297991,0.313894025,0.901279558
445580,COUNTRY 3,Drug_3,10/1/2015,8.009427217,3.23190985,1.928094053,0.142518784,0.413145538
445580,COUNTRY 3,Drug_3,11/1/2015,9.379340889,3.166294058,1.715982224,0.564714132,1.214272245
445580,COUNTRY 3,Drug_3,12/1/2015,12.51729956,3.481529644,1.894801591,0.801248658,1.306412218
445580,COUNTRY 3,Drug_3,1/1/2016,3.255625375,1.52575469,0.775829203,0.042060483,0.480921047
445580,COUNTRY 3,Drug_3,2/1/2016,3.891718879,0.240417451,0.13308986,0.043929929,0.087692372
445580,COUNTRY 3,Drug_3,3/1/2016,3.255625375,1.955230773,0.95959746,-0.089373792,0.633199974
445580,COUNTRY 3,Drug_3,4/1/2016,3.255625375,0.419330731,0.218453386,-0.021061316,0.012298013
445580,COUNTRY 3,Drug_3,5/1/2016,3.255625375,1.873995173,0.239783821,-0.007641439,0.236499346
445580,COUNTRY 3,Drug_3,7/1/2016,2.162245933,1.730766465,0.411925045,-0.543624995,0.353860291
445580,COUNTRY 3,Drug_3,8/1/2016,3.255625375,2.504967331,1.190508036,0.093563222,0.186612379
445580,COUNTRY 3,Drug_3,9/1/2016,3.255625375,0.983223156,0.547483676,-0.442986126,0.386792768
445580,COUNTRY 3,Drug_3,10/1/2016,3.891718879,2.349839922,1.316938648,0.063039667,0.178146024
445580,COUNTRY 3,Drug_3,11/1/2016,9.379340889,2.181921878,0.376446644,0.300717959,0.613994372
445580,COUNTRY 3,Drug_3,12/1/2016,15.36224593,2.595324716,0.701267119,-0.088447947,0.493789484
445580,COUNTRY 3,Drug_3,1/1/2017,3.891718879,2.815172719,0.969889594,0.686214189,1.108554119
445580,COUNTRY 3,Drug_3,2/1/2017,9.379340889,3.636622883,1.823210612,0.259056771,1.151886519
445580,COUNTRY 3,Drug_3,3/1/2017,3.891718879,3.228641094,0.943272813,-0.007747063,0.669753852
445580,COUNTRY 3,Drug_3,4/1/2017,2.162245933,2.124034008,0.919266959,0.392587004,0.695941127
445580,COUNTRY 3,Drug_3,5/1/2017,3.891718879,0.039823163,0.022434889,-0.448167178,0.013458957
445580,COUNTRY 3,Drug_3,6/1/2017,4.610911622,1.810961207,0.217848287,0.169514082,0.698378489
445580,COUNTRY 3,Drug_3,8/1/2017,19.76224593,2.412847879,1.32981275,-0.623379998,0.142137296
445580,COUNTRY 3,Drug_3,9/1/2017,3.891718879,3.270235662,1.533066919,-0.0198222,0.650467433
445580,COUNTRY 3,Drug_3,10/1/2017,3.891718879,0.113360006,0.061276679,-0.287401848,0.03809667
445580,COUNTRY 3,Drug_3,11/1/2017,3.891718879,1.609181324,0.84424388,-0.310155329,0.150552369
445580,COUNTRY 3,Drug_3,12/1/2017,2.162245933,0.984865087,0.578990277,-0.795136885,0.078072221
445580,COUNTRY 3,Drug_3,1/1/2018,3.255625375,1.048247796,0.50336433,0.025210907,0.127653644
445580,COUNTRY 3,Drug_3,6/1/2018,3.255625375,1.936474981,0.355820914,-0.068304915,0.462691363
445580,COUNTRY 3,Drug_3,7/1/2018,14.25562537,3.311302016,1.110093178,0.454634295,0.770660958
445580,COUNTRY 3,Drug_3,8/1/2018,3.255625375,1.784370521,0.695184466,-0.389071841,0.403941248
445580,COUNTRY 3,Drug_3,9/1/2018,3.255625375,1.824787084,0.573920805,-0.073701538,0.241946891
445580,COUNTRY 3,Drug_3,10/1/2018,3.255625375,0.074769622,0.042061122,-0.075493023,0.022770912
22058510,COUNTRY 3,Drug_2,6/1/2013,649.19361,63.89625663,37.28976568,24.10302396,24.90130537
22058510,COUNTRY 3,Drug_2,7/1/2013,573.2244302,58.42243254,33.96640887,22.50616392,22.97196888
22058510,COUNTRY 3,Drug_2,10/1/2013,1189.371018,418.405515,250.0654745,166.3583101,167.2273495
22058510,COUNTRY 3,Drug_2,11/1/2013,768.8601659,419.3718359,251.1131077,166.6694667,167.083973
22058510,COUNTRY 3,Drug_2,12/1/2013,2232.600412,418.132203,250.8128721,166.81387,167.2089833
22058510,COUNTRY 3,Drug_2,1/1/2014,604.8473934,244.8824923,146.4680437,97.03574199,97.92496625
22058510,COUNTRY 3,Drug_2,2/1/2014,307.087042,244.0408116,146.2100845,96.14988513,97.0446894
22058510,COUNTRY 3,Drug_2,3/1/2014,1535.91744,243.6870076,145.9388717,96.9206681,97.42451314
22058510,COUNTRY 3,Drug_2,4/1/2014,948.2311119,311.2368564,186.1314527,123.3220358,124.1320443
22058510,COUNTRY 3,Drug_2,5/1/2014,1044.893574,312.2869565,186.6742412,124.2828172,124.385694
22058510,COUNTRY 3,Drug_2,6/1/2014,1123.598751,310.9136999,185.4665903,123.0866584,123.5535949
22058510,COUNTRY 3,Drug_2,7/1/2014,1477.977322,467.9488024,280.4530084,185.7755098,186.5764427
22058510,COUNTRY 3,Drug_2,8/1/2014,1444.863543,465.9942362,278.696163,185.4925749,186.3652996
22058510,COUNTRY 3,Drug_2,9/1/2014,1747.777145,466.2357151,279.3051754,185.9334626,186.0046922
22058510,COUNTRY 3,Drug_2,10/1/2014,2033.501402,466.015444,279.0800482,185.6594292,185.9983261
22058510,COUNTRY 3,Drug_2,11/1/2014,1529.524574,464.4297215,278.0085914,185.3734302,185.5109793
22058510,COUNTRY 3,Drug_2,12/1/2014,1089.402451,464.2161781,277.4432565,185.2691876,185.6784934
22058510,COUNTRY 3,Drug_2,1/1/2015,1123.598751,626.6281787,375.7047559,249.9122838,250.3315179
22058510,COUNTRY 3,Drug_2,2/1/2015,1777.964681,628.753267,377.0233343,250.2330363,250.8398052
22058510,COUNTRY 3,Drug_2,3/1/2015,3375.149774,627.6032082,376.3067862,249.5229259,250.4630948
22058510,COUNTRY 3,Drug_2,4/1/2015,1254.916303,317.4101676,189.8864239,126.4756528,126.7655437
22058510,COUNTRY 3,Drug_2,5/1/2015,712.3575715,317.4251984,190.1072808,125.6244612,126.2473992
22058510,COUNTRY 3,Drug_2,6/1/2015,1216.337701,317.2620287,190.2029099,125.6948064,126.1027686
22058510,COUNTRY 3,Drug_2,7/1/2015,2240.044827,555.8435054,332.7588139,221.3674141,222.170623
22058510,COUNTRY 3,Drug_2,8/1/2015,1877.398926,555.2272327,332.1479104,221.5790935,221.7497315
22058510,COUNTRY 3,Drug_2,9/1/2015,1434.925608,554.739678,332.7670044,220.3393088,221.3051853
22058510,COUNTRY 3,Drug_2,10/1/2015,1571.881435,700.4633857,419.2042496,278.8198572,279.7902043
22058510,COUNTRY 3,Drug_2,11/1/2015,2742.224037,702.0177332,420.9755455,279.3758707,280.221748
22058510,COUNTRY 3,Drug_2,12/1/2015,2701.450023,701.4388973,420.7214069,279.7556467,280.5451035
22058510,COUNTRY 3,Drug_2,1/1/2016,1055.100693,886.4112563,530.8984131,354.1211523,354.3289954
22058510,COUNTRY 3,Drug_2,2/1/2016,3686.989713,887.1541019,531.8468211,353.8747055,354.2361041
22058510,COUNTRY 3,Drug_2,3/1/2016,4125.096045,886.0257683,531.5754575,353.8013952,353.9470639
22058510,COUNTRY 3,Drug_2,4/1/2016,2280.733151,799.3734062,479.2297569,318.5846768,318.9793891
22058510,COUNTRY 3,Drug_2,5/1/2016,2720.020872,801.0534638,480.0634823,318.9141659,319.7103636
22058510,COUNTRY 3,Drug_2,6/1/2016,2999.445783,798.9230975,478.9113007,318.5965726,318.8543667
22058510,COUNTRY 3,Drug_2,7/1/2016,1898.976411,670.9190914,402.031187,266.9539969,267.8754801
22058510,COUNTRY 3,Drug_2,8/1/2016,1348.657939,669.8061466,401.0223718,267.7485491,267.8910511
22058510,COUNTRY 3,Drug_2,9/1/2016,3450.719841,670.4580555,401.6162303,266.8363348,267.4710713
22058510,COUNTRY 3,Drug_2,10/1/2016,3674.387467,590.1098181,353.0146137,235.379876,235.8844995
22058510,COUNTRY 3,Drug_2,11/1/2016,1180.235893,588.8797688,353.127948,234.6892237,235.4710562
22058510,COUNTRY 3,Drug_2,12/1/2016,1044.826171,590.9750729,353.85967,235.1129241,236.1087398
22058510,COUNTRY 3,Drug_2,1/1/2017,1905.890245,690.1434771,413.8636278,275.5259018,275.9907504
22058510,COUNTRY 3,Drug_2,2/1/2017,2869.324833,690.5242754,413.2572519,275.1911746,275.8454376
22058510,COUNTRY 3,Drug_2,3/1/2017,2135.259312,689.9606144,413.2822245,275.2524989,275.6170558
22058510,COUNTRY 3,Drug_2,4/1/2017,1556.884407,635.774703,380.8059819,253.3001196,253.638596
22058510,COUNTRY 3,Drug_2,5/1/2017,2135.259312,636.9877342,381.6087612,253.9562432,254.5942939
22058510,COUNTRY 3,Drug_2,6/1/2017,2671.505893,635.5923363,380.7320285,253.9139388,253.9567424
22058510,COUNTRY 3,Drug_2,7/1/2017,1896.946746,959.8480284,575.362326,382.9102487,383.4687461
22058510,COUNTRY 3,Drug_2,8/1/2017,2082.26507,959.948901,575.1179705,382.7270019,383.3634409
22058510,COUNTRY 3,Drug_2,9/1/2017,5623.444767,959.8390679,575.6119016,382.5583679,383.2846531
22058510,COUNTRY 3,Drug_2,10/1/2017,4037.554509,1020.714253,611.937537,407.1300329,407.8562453
22058510,COUNTRY 3,Drug_2,11/1/2017,3399.095912,1020.907706,612.0697658,407.7509313,408.2174639
22058510,COUNTRY 3,Drug_2,12/1/2017,2765.347208,1021.288047,612.1774548,407.0936376,407.8451121
22058510,COUNTRY 3,Drug_2,1/1/2018,2431.705772,553.3800381,331.7421192,220.182325,220.9732203
22058510,COUNTRY 3,Drug_2,2/1/2018,1813.112645,554.6115837,332.223922,220.2563245,221.042346
22058510,COUNTRY 3,Drug_2,3/1/2018,1298.131118,553.4314545,331.5596448,220.4710333,220.5688871
22058510,COUNTRY 3,Drug_2,4/1/2018,2850.926338,762.6903758,457.5899387,304.1042932,304.3205732
22058510,COUNTRY 3,Drug_2,5/1/2018,1391.819701,761.6311442,456.3133116,304.2364759,304.3789265
22058510,COUNTRY 3,Drug_2,6/1/2018,3382.6054,761.5084794,456.1898351,303.9177936,304.0120398
22058510,COUNTRY 3,Drug_2,7/1/2018,2780.152989,871.6480399,522.625339,348.2975275,348.6587333
22058510,COUNTRY 3,Drug_2,8/1/2018,2543.802625,871.221563,522.417108,346.92266,347.8041278
22058510,COUNTRY 3,Drug_2,9/1/2018,3382.6054,871.2867671,521.7303427,347.8853928,348.1791672
22058510,COUNTRY 3,Drug_2,10/1/2018,3039.940712,1205.101741,722.9840187,480.5789756,481.4552735
22058510,COUNTRY 3,Drug_1,6/1/2013,663.873023,65.89880807,39.24858638,25.71425373,26.14977098
22058510,COUNTRY 3,Drug_1,9/1/2013,226.6508941,21.69512633,12.26505126,8.519189646,8.585147435
22058510,COUNTRY 3,Drug_1,10/1/2013,722.8090035,273.0457318,163.7536699,108.4810351,108.7450446
22058510,COUNTRY 3,Drug_1,11/1/2013,720.7384844,271.3983914,162.6388048,107.7852384,107.8061637
22058510,COUNTRY 3,Drug_1,12/1/2013,1275.922846,271.0059785,161.7571253,107.5191634,107.969498
22058510,COUNTRY 3,Drug_1,1/1/2014,226.6508941,96.91165264,57.89036128,37.70287667,38.59668522
22058510,COUNTRY 3,Drug_1,2/1/2014,147.8485642,96.63930746,57.0156292,38.20655665,38.34450446
22058510,COUNTRY 3,Drug_1,3/1/2014,585.7466617,95.0050992,56.98077202,37.01005534,37.5412612
22058510,COUNTRY 3,Drug_1,4/1/2014,1030.840365,314.442225,188.2766051,124.7442629,124.9787267
22058510,COUNTRY 3,Drug_1,5/1/2014,997.1792078,314.5376232,187.9710601,124.4875525,125.360822
22058510,COUNTRY 3,Drug_1,6/1/2014,1114.754028,313.5186443,188.0528376,124.220755,124.9894851
22058510,COUNTRY 3,Drug_1,7/1/2014,670.4943362,241.7321683,144.0061629,95.32911364,95.97541735
22058510,COUNTRY 3,Drug_1,8/1/2014,514.887947,240.598997,143.9921754,95.00679173,95.75850422
22058510,COUNTRY 3,Drug_1,9/1/2014,1220.996406,240.4251457,143.6534891,95.73212152,96.14558195
22058510,COUNTRY 3,Drug_1,10/1/2014,1347.859072,272.2417524,162.746245,107.4913134,108.3038445
22058510,COUNTRY 3,Drug_1,11/1/2014,1021.496491,273.7508,163.9703722,107.9363533,108.8691445
22058510,COUNTRY 3,Drug_1,12/1/2014,360.9258344,273.4276282,163.7468411,108.9124428,109.2797344
22058510,COUNTRY 3,Drug_1,1/1/2015,1232.533928,459.4535254,275.5117773,183.46254,183.4766864
22058510,COUNTRY 3,Drug_1,2/1/2015,1447.354871,460.1027094,275.5934922,182.2733907,183.2460594
22058510,COUNTRY 3,Drug_1,3/1/2015,1912.04318,459.8554507,275.8023318,183.1209569,183.7818807
22058510,COUNTRY 3,Drug_1,4/1/2015,579.9346645,199.4094577,119.123927,78.68212527,79.22039776
22058510,COUNTRY 3,Drug_1,5/1/2015,321.5618199,199.3020721,118.5786141,78.54681229,79.44255233
22058510,COUNTRY 3,Drug_1,6/1/2015,1085.297872,197.5794464,117.5401776,78.48925857,78.95677327
22058510,COUNTRY 3,Drug_1,7/1/2015,2160.272104,580.3187268,347.5574535,231.3439426,231.9813007
22058510,COUNTRY 3,Drug_1,8/1/2015,2138.895189,580.0311759,347.9344816,231.4130126,231.4646734
22058510,COUNTRY 3,Drug_1,9/1/2015,1504.312038,581.0851606,347.7968185,231.6163112,232.3812982
22058510,COUNTRY 3,Drug_1,10/1/2015,1090.776932,565.7356716,338.627474,224.8409858,225.8111414
22058510,COUNTRY 3,Drug_1,11/1/2015,1595.812362,565.315084,338.6157608,224.6630512,225.6393367
22058510,COUNTRY 3,Drug_1,12/1/2015,2977.543345,567.3003634,339.8225124,226.1859322,226.3066793
22058510,COUNTRY 3,Drug_1,1/1/2016,1858.957766,657.2436143,393.4813512,262.6403073,262.6711429
22058510,COUNTRY 3,Drug_1,2/1/2016,1932.216671,659.0400796,394.4173636,262.0162107,262.8651985
22058510,COUNTRY 3,Drug_1,3/1/2016,2789.392247,659.0125308,395.0214864,262.2283097,262.9815273
22058510,COUNTRY 3,Drug_1,4/1/2016,2218.748778,731.9804962,438.3389184,292.0014713,292.6929174
22058510,COUNTRY 3,Drug_1,5/1/2016,2325.657811,732.4111427,438.9463343,292.0484884,292.6227565
22058510,COUNTRY 3,Drug_1,6/1/2016,2769.827778,731.1536275,438.3414924,291.3031377,291.9503865
22058510,COUNTRY 3,Drug_1,7/1/2016,2603.792869,898.5017722,538.6301682,358.8000829,358.9078089
22058510,COUNTRY 3,Drug_1,8/1/2016,2712.814973,899.3097729,539.1335902,358.403395,358.8923844
22058510,COUNTRY 3,Drug_1,9/1/2016,3672.314203,898.5848474,538.0610085,358.7625442,358.8555265
22058510,COUNTRY 3,Drug_1,10/1/2016,2924.809953,884.2932578,529.5631469,352.6753896,353.2589576
22058510,COUNTRY 3,Drug_1,11/1/2016,2949.194567,884.8213792,529.8218155,352.8693755,353.7964981
22058510,COUNTRY 3,Drug_1,12/1/2016,2977.188917,886.0121461,530.7724013,353.4501109,353.7782318
22058510,COUNTRY 3,Drug_1,1/1/2017,2196.56144,584.2409245,350.4326166,232.4616247,233.4216414
22058510,COUNTRY 3,Drug_1,2/1/2017,720.7384844,584.5211822,349.6381105,232.8383795,233.1066973
22058510,COUNTRY 3,Drug_1,3/1/2017,2917.110298,582.5426245,349.16149,231.7472034,232.2354471
22058510,COUNTRY 3,Drug_1,4/1/2017,2282.702078,681.5863244,408.8833216,271.6282017,272.204775
22058510,COUNTRY 3,Drug_1,5/1/2017,1995.535296,681.6429151,408.3201001,271.3455818,272.3005203
22058510,COUNTRY 3,Drug_1,6/1/2017,2527.792205,681.2958089,407.9394314,271.557339,271.9658513
22058510,COUNTRY 3,Drug_1,7/1/2017,2742.934152,946.3892227,567.1833042,377.6946217,378.5133268
22058510,COUNTRY 3,Drug_1,8/1/2017,2693.703575,945.4605972,566.3868598,377.7755653,377.817594
22058510,COUNTRY 3,Drug_1,9/1/2017,4024.275174,945.7191234,566.8759192,377.6063132,378.1679404
22058510,COUNTRY 3,Drug_1,10/1/2017,3020.621607,796.1494421,476.6017681,317.6341643,318.2503797
22058510,COUNTRY 3,Drug_1,11/1/2017,1402.481332,797.3017804,478.3699176,317.6589316,318.0720263
22058510,COUNTRY 3,Drug_1,12/1/2017,3542.836199,796.835314,477.2180425,317.9275242,318.3398357
22058510,COUNTRY 3,Drug_1,1/1/2018,2583.831268,518.3964418,310.4841891,206.5253757,206.6019408
22058510,COUNTRY 3,Drug_1,2/1/2018,1646.160999,518.0128042,310.7788995,207.0009125,207.0478521
22058510,COUNTRY 3,Drug_1,3/1/2018,945.3373668,518.3842851,310.0592716,205.5662952,206.4996809
22058510,COUNTRY 3,Drug_1,4/1/2018,2196.56144,880.2416592,527.9626022,351.0455631,351.4286266
22058510,COUNTRY 3,Drug_1,5/1/2018,2755.195297,880.4968354,527.951264,351.4649932,351.7426364
22058510,COUNTRY 3,Drug_1,6/1/2018,3859.755345,880.8814952,527.4679717,351.3484156,352.3271142
22058510,COUNTRY 3,Drug_1,7/1/2018,3618.881862,827.1753875,495.9576554,329.9158906,330.3894249
22058510,COUNTRY 3,Drug_1,8/1/2018,2037.452212,827.8654992,496.1048406,330.5774574,331.007481
22058510,COUNTRY 3,Drug_1,9/1/2018,2623.68088,828.2427985,496.7248813,329.934632,330.5766743
22058510,COUNTRY 3,Drug_1,10/1/2018,2141.968215,794.0915501,475.9502592,316.6858132,317.0046773
22058510,COUNTRY 3,Drug_3,2/1/2014,16.20398757,2.152019477,0.249143155,-0.305492753,0.092762839
22058510,COUNTRY 3,Drug_3,4/1/2014,16.20398757,3.396029523,1.437606452,-0.093014349,0.751319858
22058510,COUNTRY 3,Drug_3,5/1/2014,16.20398757,5.527389586,2.651617216,1.35967163,2.186922601
22058510,COUNTRY 3,Drug_3,7/1/2014,5.19305079,1.507116529,0.875007478,-0.181864206,0.506811542
22058510,COUNTRY 3,Drug_3,8/1/2014,5.19305079,2.741801259,0.750334049,0.598261937,0.67417924
22058510,COUNTRY 3,Drug_3,9/1/2014,6.333057321,2.711905561,1.353945718,0.094751277,0.75749566
22058510,COUNTRY 3,Drug_3,10/1/2014,11.57224148,6.335870912,3.29265685,2.360587174,2.530814691
22058510,COUNTRY 3,Drug_3,11/1/2014,17.74536653,6.124214803,3.44577588,1.939878755,2.32288152
22058510,COUNTRY 3,Drug_3,12/1/2014,23.05413363,4.33311787,2.067982136,0.142938258,0.864752618
22058510,COUNTRY 3,Drug_3,1/1/2015,23.05413363,8.275115507,4.695367585,2.55262432,2.767733113
22058510,COUNTRY 3,Drug_3,2/1/2015,22.5902865,8.517656462,4.277876677,2.602558068,2.682465753
22058510,COUNTRY 3,Drug_3,3/1/2015,29.04096499,6.894888993,4.086453142,1.614957221,2.074602173
22058510,COUNTRY 3,Drug_3,4/1/2015,33.03614658,11.06674419,5.944581053,3.478524321,4.247529991
22058510,COUNTRY 3,Drug_3,5/1/2015,34.63029352,9.621689776,5.116368148,2.632703266,3.346833752
22058510,COUNTRY 3,Drug_3,6/1/2015,33.34767318,11.18157126,5.886143055,3.441633871,3.594557218
22058510,COUNTRY 3,Drug_3,7/1/2015,14.29561075,5.363625347,2.406697068,1.730473762,2.133975308
22058510,COUNTRY 3,Drug_3,8/1/2015,14.29561075,6.510536717,3.243900892,2.264206459,2.305579217
22058510,COUNTRY 3,Drug_3,9/1/2015,26.11403295,5.817183837,3.449617179,1.671487572,2.180148927
22058510,COUNTRY 3,Drug_3,10/1/2015,15.29883248,9.330614637,4.707013114,2.633291821,2.917134404
22058510,COUNTRY 3,Drug_3,11/1/2015,39.17185496,7.170185949,3.401058002,2.059639228,2.405931966
22058510,COUNTRY 3,Drug_3,12/1/2015,28.18369814,7.875037365,3.66673691,1.586177135,2.414225916
22058510,COUNTRY 3,Drug_3,1/1/2016,20.87132508,13.41929197,7.873536457,4.062183786,4.885771931
22058510,COUNTRY 3,Drug_3,2/1/2016,36.95224206,12.32829923,6.54831606,4.313824185,4.923429957
22058510,COUNTRY 3,Drug_3,3/1/2016,65.67042178,11.37038861,6.317994783,3.08140671,3.820261998
22058510,COUNTRY 3,Drug_3,4/1/2016,45.12570065,10.2517416,5.431429741,2.509714278,3.259982293
22058510,COUNTRY 3,Drug_3,5/1/2016,12.52823394,9.954420097,5.369447732,2.12675523,3.115500024
22058510,COUNTRY 3,Drug_3,6/1/2016,40.24194491,10.44393405,6.180843096,3.318528032,3.626867065
22058510,COUNTRY 3,Drug_3,7/1/2016,38.1612312,13.80525362,7.683442371,4.350466258,4.698134355
22058510,COUNTRY 3,Drug_3,8/1/2016,45.16787402,13.85638626,7.326404125,3.789843689,4.707669614
22058510,COUNTRY 3,Drug_3,9/1/2016,44.80375911,13.8135136,8.239274275,5.09401767,5.479548572
22058510,COUNTRY 3,Drug_3,10/1/2016,42.07251539,14.21384456,7.936192893,4.935767281,5.337551753
22058510,COUNTRY 3,Drug_3,11/1/2016,42.07251539,15.07736639,8.346814017,4.437286803,5.181767727
22058510,COUNTRY 3,Drug_3,12/1/2016,60.97401679,15.57461719,8.715533687,5.117042056,5.464047821
22058510,COUNTRY 3,Drug_3,1/1/2017,40.25994147,14.75167949,8.148228078,4.851094143,5.652221444
22058510,COUNTRY 3,Drug_3,2/1/2017,40.55054599,15.4639769,9.24920252,4.408921662,5.319693231
22058510,COUNTRY 3,Drug_3,3/1/2017,73.63456029,15.83487497,8.73869919,5.39805251,6.168847752
22058510,COUNTRY 3,Drug_3,4/1/2017,51.91630457,17.42065468,9.443263247,6.445620403,6.751799932
22058510,COUNTRY 3,Drug_3,5/1/2017,50.30536688,17.15255431,9.702033246,5.922512263,6.258151573
22058510,COUNTRY 3,Drug_3,6/1/2017,62.15120918,17.42926957,9.719028729,6.284929358,6.828472927
22058510,COUNTRY 3,Drug_3,7/1/2017,62.66092118,18.05918848,9.873620994,6.40262818,6.822520711
22058510,COUNTRY 3,Drug_3,8/1/2017,54.10032442,20.12527494,11.38119547,6.918548077,7.223971635
22058510,COUNTRY 3,Drug_3,9/1/2017,73.53042639,18.3670203,10.79075533,6.740395351,6.77066604
22058510,COUNTRY 3,Drug_3,10/1/2017,39.68030497,19.95449321,11.79852262,7.187938751,7.336000725
22058510,COUNTRY 3,Drug_3,11/1/2017,70.30376332,18.89845197,10.83120876,6.677338366,6.950051794
22058510,COUNTRY 3,Drug_3,12/1/2017,86.30017604,20.53240516,12.15613183,7.925363926,7.979417921
22058510,COUNTRY 3,Drug_3,1/1/2018,79.42359011,24.10604765,14.0426135,9.147187977,9.3247801
22058510,COUNTRY 3,Drug_3,2/1/2018,64.74671779,25.10301514,14.08229625,8.894537916,9.524585728
22058510,COUNTRY 3,Drug_3,3/1/2018,97.7645415,23.43488924,13.9872515,8.95824824,8.991415727
22058510,COUNTRY 3,Drug_3,4/1/2018,48.39025271,44.63349934,25.68801206,16.62224535,17.2587791
22058510,COUNTRY 3,Drug_3,5/1/2018,70.30376332,43.83821077,26.25085984,16.91762898,17.51989987
22058510,COUNTRY 3,Drug_3,6/1/2018,322.6686937,43.60467928,25.7589541,16.25788658,17.06434962
22058510,COUNTRY 3,Drug_3,7/1/2018,106.4339109,28.01134987,15.97032058,10.22388451,10.72156509
22058510,COUNTRY 3,Drug_3,8/1/2018,70.27249374,27.57104106,16.42815093,10.77547039,10.88045003
22058510,COUNTRY 3,Drug_3,9/1/2018,92.53879737,25.90137931,15.51470076,9.066844309,9.975070873
22058510,COUNTRY 3,Drug_3,10/1/2018,101.1745687,28.1186389,15.78844,9.865210977,10.56556961
665998,COUNTRY 3,Drug_2,8/1/2010,204.3174327,41.46531497,23.91575298,15.81031982,16.42984895
665998,COUNTRY 3,Drug_2,9/1/2010,200.0348679,41.12046567,23.74222858,15.38956882,16.02628223
665998,COUNTRY 3,Drug_2,10/1/2010,201.0796687,61.08237358,35.88788355,23.88836434,24.04636198
665998,COUNTRY 3,Drug_2,11/1/2010,212.429615,62.7657869,37.22086941,24.51004283,24.98741354
665998,COUNTRY 3,Drug_2,12/1/2010,205.574874,62.96043897,36.92205204,23.77032184,24.54026666
665998,COUNTRY 3,Drug_2,1/1/2011,192.2194505,60.56652107,35.36034688,23.07579123,23.35000529
665998,COUNTRY 3,Drug_2,2/1/2011,203.4159574,61.14355141,36.54741724,23.4448003,24.2918283
665998,COUNTRY 3,Drug_2,3/1/2011,219.3385807,60.81980659,36.06710813,23.96661301,24.25730721
665998,COUNTRY 3,Drug_2,4/1/2011,179.7411017,66.150792,39.58715979,25.33363722,26.2966893
665998,COUNTRY 3,Drug_2,5/1/2011,277.656705,65.42780921,38.26553495,25.51081922,25.71433039
665998,COUNTRY 3,Drug_2,6/1/2011,199.5774143,66.79742515,39.05998742,25.72117738,26.29333198
665998,COUNTRY 3,Drug_2,7/1/2011,161.5448409,52.67622691,31.16281777,20.46920434,20.76481801
665998,COUNTRY 3,Drug_2,8/1/2011,169.0974588,53.22051268,31.84037768,19.80431319,20.74290678
665998,COUNTRY 3,Drug_2,9/1/2011,192.3068254,51.78045145,30.12336088,20.42750345,20.56277674
665998,COUNTRY 3,Drug_2,10/1/2011,141.0565065,47.10359551,27.23668052,17.52637356,18.43033259
